"","time_id","time_start","time_finish","date_obs"
"11296",1038,"22:00:00","22:15:00","2017-06-29"
"11300",1039,"23:00:00","23:15:00","2017-06-29"
"11302",1040,"01:00:00","01:15:00","2017-06-30"
"11304",1041,"04:00:00","04:15:00","2017-07-01"
"11311",1042,"05:00:00","05:15:00","2017-07-01"
"11364",1043,"07:00:00","07:15:00","2017-07-01"
"11391",1044,"08:00:00","08:15:00","2017-07-01"
"11424",1045,"12:00:00","12:15:00","2017-07-01"
"11498",1046,"20:00:00","20:15:00","2017-07-01"
"11516",1047,"21:00:00","21:15:00","2017-07-01"
"11520",1048,"22:00:00","22:15:00","2017-07-01"
"11524",1049,"23:00:00","23:15:00","2017-07-01"
"11527",1050,"01:00:00","01:15:00","2017-07-02"
"11528",1051,"03:00:00","03:15:00","2017-07-02"
"11531",1052,"04:00:00","04:15:00","2017-07-03"
"11537",1053,"19:00:00","19:15:00","2017-07-03"
"11559",1054,"20:00:00","20:15:00","2017-07-03"
"11588",1055,"22:00:00","22:15:00","2017-07-03"
"11589",1056,"23:00:00","23:15:00","2017-07-03"
"11590",1057,"03:00:00","03:15:00","2017-07-04"
"11591",1058,"04:00:00","04:15:00","2017-07-05"
"11599",1059,"05:00:00","05:15:00","2017-07-05"
"11628",1060,"07:00:00","07:15:00","2017-07-05"
"11665",1061,"05:00:00","05:15:00","2017-07-07"
"11691",1062,"21:00:00","21:15:00","2017-07-09"
"11695",1063,"07:00:00","07:15:00","2017-07-11"
"11716",1064,"08:00:00","08:15:00","2017-07-15"
"11717",1065,"13:00:00","13:15:00","2017-07-15"
"11718",1066,"20:00:00","20:15:00","2017-07-15"
"11719",1067,"12:00:00","12:15:00","2017-07-17"
"11721",1068,"08:00:00","08:15:00","2017-07-19"
"11722",1069,"20:00:00","20:15:00","2017-07-19"
"11723",1070,"19:00:00","19:15:00","2017-07-21"
"11759",1071,"13:00:00","13:15:00","2017-07-23"
"11765",1072,"12:00:00","12:15:00","2017-07-29"
"11768",1073,"20:00:00","20:15:00","2017-07-29"
"11771",1074,"05:00:00","05:15:00","2017-08-02"
"11772",1075,"06:00:00","06:15:00","2017-08-04"
"11775",1076,"22:00:00","22:15:00","2017-08-08"
"11779",1077,"19:00:00","19:15:00","2017-08-10"
"11780",1078,"21:00:00","21:15:00","2017-08-10"
"11783",1079,"05:00:00","05:15:00","2017-08-18"
"11786",1080,"03:00:00","03:15:00","2017-08-19"
"11788",1081,"08:00:00","08:15:00","2017-08-28"
"11789",1082,"12:00:00","12:15:00","2017-04-27"
"11792",1083,"21:00:00","21:15:00","2017-05-03"
"11794",1084,"05:00:00","05:15:00","2017-05-05"
"11801",1085,"07:00:00","07:15:00","2017-05-13"
"11829",1086,"23:00:00","23:15:00","2017-05-13"
"11830",1087,"23:00:00","23:03:00","2017-05-15"
"11831",1088,"05:00:00","05:15:00","2017-05-17"
"11836",1089,"08:00:00","08:15:00","2017-05-17"
"11837",1090,"12:00:00","12:15:00","2017-05-17"
"11885",1091,"06:00:00","06:03:00","2017-05-30"
"11926",1092,"05:00:00","05:03:00","2017-06-09"
"11940",1093,"20:00:00","20:03:00","2017-06-11"
"11966",1094,"20:00:00","20:03:00","2017-06-15"
"12106",1095,"06:00:00","06:15:00","2017-07-05"
"12143",1096,"08:00:00","08:15:00","2017-07-05"
"12190",1097,"21:00:00","21:15:00","2017-07-05"
"12197",1098,"03:00:00","03:15:00","2017-07-06"
"12199",1099,"05:00:00","05:15:00","2017-07-09"
"12235",1100,"23:00:00","23:15:00","2017-07-11"
"12237",1101,"23:00:00","23:03:00","2017-04-27"
"12244",1102,"04:00:00","04:15:00","2017-05-09"
"12246",1103,"12:00:00","12:15:00","2017-05-09"
"12260",1104,"08:00:00","08:15:00","2017-05-11"
"12263",1105,"01:00:00","01:15:00","2017-05-12"
"12275",1106,"19:00:00","19:15:00","2017-05-17"
"12278",1107,"13:00:00","13:15:00","2017-05-19"
"12281",1108,"04:00:00","04:15:00","2017-05-21"
"12284",1109,"19:00:00","19:03:00","2017-05-21"
"12286",1110,"07:00:00","07:03:00","2017-05-23"
"12294",1111,"21:00:00","21:15:00","2017-05-23"
"12295",1112,"07:00:00","07:03:00","2017-05-25"
"12309",1113,"05:00:00","05:03:00","2017-05-27"
"12332",1114,"06:00:00","06:15:00","2017-05-27"
"12337",1115,"21:00:00","21:15:00","2017-05-27"
"12366",1116,"07:00:00","07:03:00","2017-06-01"
"12398",1117,"23:00:00","23:03:00","2017-06-01"
"12459",1118,"08:00:00","08:03:00","2017-06-03"
"12597",1119,"20:00:00","20:03:00","2017-06-05"
"12607",1120,"06:00:00","06:03:00","2017-06-07"
"12636",1121,"08:00:00","08:15:00","2017-06-07"
"12656",1122,"19:00:00","19:15:00","2017-06-07"
"12694",1123,"03:00:00","03:15:00","2017-06-08"
"12714",1124,"08:00:00","08:15:00","2017-06-09"
"12742",1125,"12:00:00","12:15:00","2017-06-09"
"12758",1126,"19:00:00","19:15:00","2017-06-09"
"12786",1127,"05:00:00","05:03:00","2017-06-13"
"12802",1128,"08:00:00","08:15:00","2017-06-13"
"12826",1129,"08:00:00","08:03:00","2017-06-15"
"12865",1130,"07:00:00","07:15:00","2017-07-15"
"12869",1131,"12:00:00","12:15:00","2017-07-23"
"12876",1132,"05:00:00","05:15:00","2017-08-04"
"12880",1133,"07:00:00","07:15:00","2017-08-04"
"12883",1134,"08:00:00","08:15:00","2017-08-16"
"12884",1135,"06:00:00","06:15:00","2017-08-18"
"12886",1136,"06:00:00","06:15:00","2017-08-28"
"12887",1137,"22:00:00","22:15:00","2017-08-28"
"12888",1138,"03:00:00","03:15:00","2017-08-29"
"12889",1139,"05:00:00","05:15:00","2017-08-30"
"12900",1140,"05:00:00","05:15:00","2017-05-09"
"12903",1141,"04:00:00","04:15:00","2017-05-11"
"12906",1142,"12:00:00","12:15:00","2017-05-13"
"12911",1143,"08:00:00","08:15:00","2017-05-15"
"12921",1144,"05:00:00","05:15:00","2017-05-21"
"12925",1145,"07:00:00","07:03:00","2017-05-21"
"12934",1146,"04:00:00","04:15:00","2017-05-23"
"12935",1147,"20:00:00","20:03:00","2017-05-23"
"12940",1148,"23:00:00","23:03:00","2017-05-23"
"12942",1149,"03:00:00","03:15:00","2017-05-24"
"12955",1150,"12:00:00","12:15:00","2017-05-25"
"12987",1151,"23:00:00","23:15:00","2017-05-27"
"12988",1152,"23:00:00","23:03:00","2017-05-30"
"13010",1153,"22:00:00","22:15:00","2017-06-01"
"13031",1154,"05:00:00","05:03:00","2017-06-03"
"13190",1155,"01:00:00","01:15:00","2017-06-08"
"13228",1156,"21:00:00","21:03:00","2017-06-13"
"13230",1157,"05:00:00","05:15:00","2017-06-15"
"13265",1158,"07:00:00","07:15:00","2017-06-17"
"13266",1159,"19:00:00","19:15:00","2017-06-17"
"13267",1160,"06:00:00","06:15:00","2017-06-19"
"13268",1161,"08:00:00","08:15:00","2017-06-19"
"13269",1162,"21:00:00","21:15:00","2017-06-21"
"13271",1163,"01:00:00","01:15:00","2017-07-06"
"13273",1164,"19:00:00","19:15:00","2018-06-24"
"13278",1165,"20:00:00","20:15:00","2018-06-24"
"13286",1166,"21:00:00","21:15:00","2018-06-24"
"13295",1167,"22:00:00","22:15:00","2018-06-24"
"13297",1168,"23:00:00","23:15:00","2018-06-24"
"13301",1169,"01:00:00","01:15:00","2018-06-25"
"13302",1170,"03:00:00","03:15:00","2018-06-25"
"13310",1171,"04:00:00","04:15:00","2018-06-26"
"13327",1172,"06:00:00","06:03:00","2018-06-26"
"13336",1173,"08:00:00","08:15:00","2018-06-26"
"13351",1174,"21:00:00","21:15:00","2018-06-26"
"13357",1175,"22:00:00","22:15:00","2018-06-26"
"13358",1176,"23:00:00","23:15:00","2018-06-26"
"13360",1177,"03:00:00","03:15:00","2018-06-27"
"13367",1178,"01:00:00","01:15:00","2018-06-27"
"13374",1179,"04:00:00","04:15:00","2018-06-28"
"13383",1180,"05:00:00","05:15:00","2018-06-28"
"13391",1181,"06:00:00","06:15:00","2018-06-28"
"13400",1182,"07:00:00","07:15:00","2018-06-28"
"13412",1183,"08:00:00","08:15:00","2018-06-28"
"13424",1184,"12:00:00","12:15:00","2018-06-28"
"13435",1185,"19:00:00","19:03:00","2018-06-28"
"13443",1186,"21:00:00","21:03:00","2018-06-28"
"13448",1187,"22:00:00","22:15:00","2018-06-28"
"13450",1188,"04:00:00","04:03:00","2018-06-30"
"13455",1189,"05:00:00","05:15:00","2018-06-30"
"13461",1190,"03:00:00","03:15:00","2018-07-01"
"13467",1191,"04:00:00","04:15:00","2018-07-02"
"13476",1192,"05:00:00","05:15:00","2018-07-02"
"13485",1193,"08:00:00","08:03:00","2018-07-02"
"13493",1194,"20:00:00","20:03:00","2018-07-02"
"13498",1195,"03:00:00","03:15:00","2018-07-03"
"13507",1196,"04:00:00","04:15:00","2018-07-04"
"13516",1197,"07:00:00","07:03:00","2018-07-04"
"13522",1198,"22:00:00","22:03:00","2018-07-04"
"13523",1199,"03:00:00","03:15:00","2018-07-05"
"13534",1200,"22:00:00","22:15:00","2019-06-20"
"13547",1201,"19:00:00","19:03:00","2019-06-22"
"13550",1202,"21:00:00","21:03:00","2019-06-22"
"13553",1203,"23:00:00","23:03:00","2019-06-22"
"13556",1204,"01:00:00","01:15:00","2019-06-23"
"13568",1205,"08:00:00","08:03:00","2019-06-24"
"13572",1206,"06:00:00","06:15:00","2019-06-28"
"13587",1207,"01:00:00","01:15:00","2019-06-29"
"13589",1208,"05:00:00","05:15:00","2019-06-30"
"13598",1209,"23:00:00","23:15:00","2019-06-30"
"13605",1210,"04:00:00","04:15:00","2019-06-17"
"13647",1211,"21:00:00","21:03:00","2019-06-19"
"13652",1212,"04:00:00","04:15:00","2019-06-21"
"13661",1213,"05:00:00","05:15:00","2019-06-21"
"13674",1214,"05:00:00","05:15:00","2019-06-27"
"13689",1215,"23:00:00","23:15:00","2019-06-27"
"13693",1216,"01:00:00","01:15:00","2019-06-30"
"13695",1217,"20:00:00","20:15:00","2019-06-17"
"13703",1218,"20:00:00","20:15:00","2019-06-21"
"13707",1219,"03:00:00","03:15:00","2019-06-22"
"13726",1220,"03:00:00","03:15:00","2019-06-26"
"13732",1221,"04:00:00","04:15:00","2019-06-27"
"13739",1222,"04:00:00","04:15:00","2019-06-29"
"13744",1223,"05:00:00","05:15:00","2019-07-03"
"13747",1224,"06:00:00","06:15:00","2019-07-03"
"13751",1225,"03:00:00","03:15:00","2019-05-26"
"13752",1226,"05:00:00","05:03:00","2019-05-27"
"13759",1227,"07:00:00","07:03:00","2019-05-29"
"13795",1228,"07:00:00","07:15:00","2019-06-10"
"13797",1229,"05:00:00","05:15:00","2019-06-12"
"13825",1230,"12:00:00","12:03:00","2019-06-16"
"13834",1231,"04:00:00","04:03:00","2019-06-18"
"13866",1232,"05:00:00","05:15:00","2019-06-26"
"13868",1233,"03:00:00","03:15:00","2019-07-11"
"13869",1234,"06:00:00","06:03:00","2019-05-31"
"13871",1235,"01:00:00","01:15:00","2019-06-01"
"13889",1236,"20:00:00","20:03:00","2019-06-04"
"13908",1237,"05:00:00","05:03:00","2019-06-12"
"13916",1238,"05:00:00","05:15:00","2019-06-14"
"13929",1239,"07:00:00","07:03:00","2019-06-14"
"13941",1240,"07:00:00","07:03:00","2017-05-20"
"13978",1241,"05:00:00","05:15:00","2017-05-28"
"13984",1242,"19:00:00","19:03:00","2017-05-28"
"13996",1243,"08:00:00","08:03:00","2017-05-31"
"14005",1244,"23:00:00","23:03:00","2017-05-31"
"14036",1245,"22:00:00","22:15:00","2017-06-02"
"14146",1246,"12:00:00","12:15:00","2017-06-04"
"14164",1247,"13:00:00","13:15:00","2017-06-04"
"14178",1248,"19:00:00","19:15:00","2017-06-04"
"14206",1249,"22:00:00","22:15:00","2017-06-04"
"14211",1250,"04:00:00","04:15:00","2017-06-06"
"14219",1251,"05:00:00","05:15:00","2017-06-06"
"14276",1252,"20:00:00","20:03:00","2017-06-08"
"14282",1253,"23:00:00","23:15:00","2017-06-08"
"14312",1254,"23:00:00","23:15:00","2017-06-10"
"14316",1255,"06:00:00","06:03:00","2017-06-12"
"14347",1256,"21:00:00","21:15:00","2017-06-14"
"14348",1257,"22:00:00","22:03:00","2017-06-14"
"14349",1258,"12:00:00","12:15:00","2017-06-18"
"14350",1259,"08:00:00","08:03:00","2017-06-20"
"14357",1260,"20:00:00","20:03:00","2017-06-22"
"14366",1261,"03:00:00","03:15:00","2017-06-23"
"14367",1262,"12:00:00","12:15:00","2017-06-26"
"14370",1263,"20:00:00","20:15:00","2017-06-26"
"14372",1264,"07:00:00","07:15:00","2017-06-30"
"14384",1265,"08:00:00","08:15:00","2017-06-30"
"14385",1266,"12:00:00","12:15:00","2017-06-30"
"14386",1267,"07:00:00","07:15:00","2017-07-04"
"14389",1268,"06:00:00","06:15:00","2017-07-06"
"14390",1269,"07:00:00","07:15:00","2017-07-06"
"14394",1270,"20:00:00","20:15:00","2017-07-14"
"14395",1271,"19:00:00","19:15:00","2017-07-16"
"14397",1272,"20:00:00","20:15:00","2017-07-16"
"14399",1273,"21:00:00","21:15:00","2017-07-16"
"14400",1274,"19:00:00","19:15:00","2017-07-18"
"14401",1275,"20:00:00","20:15:00","2017-07-18"
"14403",1276,"22:00:00","22:15:00","2017-07-18"
"14404",1277,"19:00:00","19:15:00","2017-07-28"
"14407",1278,"20:00:00","20:15:00","2017-07-28"
"14408",1279,"22:00:00","22:15:00","2017-07-28"
"14409",1280,"22:00:00","22:15:00","2017-07-30"
"14410",1281,"05:00:00","05:15:00","2017-08-01"
"14411",1282,"07:00:00","07:15:00","2017-08-01"
"14414",1283,"20:00:00","20:15:00","2017-08-01"
"14439",1284,"19:00:00","19:03:00","2019-06-04"
"14466",1285,"06:00:00","06:15:00","2019-06-06"
"14512",1286,"01:00:00","01:15:00","2019-06-13"
"14513",1287,"05:00:00","05:15:00","2019-06-20"
"14533",1288,"22:00:00","22:03:00","2019-06-26"
"14534",1289,"23:00:00","23:03:00","2019-06-06"
"14555",1290,"21:00:00","21:03:00","2019-06-10"
"14571",1291,"06:00:00","06:03:00","2019-06-16"
"14589",1292,"23:00:00","23:03:00","2019-05-06"
"14591",1293,"07:00:00","07:03:00","2019-05-20"
"14611",1294,"06:00:00","06:03:00","2019-05-22"
"14631",1295,"20:00:00","20:03:00","2019-05-24"
"14700",1296,"12:00:00","12:03:00","2019-06-07"
"14730",1297,"06:00:00","06:03:00","2019-06-09"
"14788",1298,"05:00:00","05:03:00","2019-05-29"
"14796",1299,"07:00:00","07:03:00","2019-05-31"
"14814",1300,"13:00:00","13:15:00","2019-04-10"
"14818",1301,"19:00:00","19:15:00","2019-04-10"
"14820",1302,"20:00:00","20:15:00","2019-04-10"
"14821",1303,"21:00:00","21:15:00","2019-04-10"
"14823",1304,"22:00:00","22:15:00","2019-04-10"
"14824",1305,"05:00:00","05:15:00","2019-04-12"
"14825",1306,"06:00:00","06:15:00","2019-04-12"
"14829",1307,"07:00:00","07:15:00","2019-04-12"
"14838",1308,"08:00:00","08:15:00","2019-04-12"
"14840",1309,"12:00:00","12:15:00","2019-04-12"
"14844",1310,"13:00:00","13:15:00","2019-04-12"
"14845",1311,"22:00:00","22:15:00","2019-04-12"
"14846",1312,"04:00:00","04:15:00","2019-04-14"
"14847",1313,"06:00:00","06:15:00","2019-04-14"
"14851",1314,"07:00:00","07:15:00","2019-04-14"
"14856",1315,"08:00:00","08:15:00","2019-04-14"
"14860",1316,"12:00:00","12:15:00","2019-04-14"
"14863",1317,"06:00:00","06:15:00","2019-04-16"
"14865",1318,"19:00:00","19:15:00","2019-04-16"
"14866",1319,"23:00:00","23:15:00","2019-04-16"
"14867",1320,"03:00:00","03:15:00","2019-04-17"
"14868",1321,"05:00:00","05:15:00","2019-04-18"
"14869",1322,"06:00:00","06:15:00","2019-04-18"
"14871",1323,"06:00:00","06:15:00","2019-04-20"
"14874",1324,"08:00:00","08:15:00","2019-04-20"
"14875",1325,"12:00:00","12:15:00","2019-04-20"
"14876",1326,"13:00:00","13:15:00","2019-04-20"
"14877",1327,"19:00:00","19:15:00","2019-04-20"
"14879",1328,"20:00:00","20:15:00","2019-04-20"
"14880",1329,"03:00:00","03:15:00","2019-04-21"
"14882",1330,"06:00:00","06:15:00","2019-04-22"
"14885",1331,"07:00:00","07:15:00","2019-04-22"
"14888",1332,"08:00:00","08:15:00","2019-04-22"
"14890",1333,"13:00:00","13:15:00","2019-04-22"
"14893",1334,"20:00:00","20:15:00","2019-04-22"
"14894",1335,"06:00:00","06:15:00","2019-04-24"
"14896",1336,"07:00:00","07:15:00","2019-04-24"
"14900",1337,"08:00:00","08:15:00","2019-04-24"
"14901",1338,"03:00:00","03:15:00","2019-04-25"
"14902",1339,"06:00:00","06:15:00","2019-04-26"
"14903",1340,"07:00:00","07:15:00","2019-04-26"
"14904",1341,"06:00:00","06:15:00","2019-04-28"
"14905",1342,"07:00:00","07:15:00","2019-04-28"
"14906",1343,"08:00:00","08:15:00","2019-04-28"
"14907",1344,"20:00:00","20:15:00","2019-04-28"
"14908",1345,"06:00:00","06:15:00","2019-04-30"
"14910",1346,"07:00:00","07:15:00","2019-04-30"
"14911",1347,"08:00:00","08:15:00","2019-04-30"
"14913",1348,"20:00:00","20:15:00","2019-04-30"
"14914",1349,"19:00:00","19:15:00","2019-05-02"
"14915",1350,"20:00:00","20:15:00","2019-05-02"
"14916",1351,"23:00:00","23:03:00","2019-05-02"
"14917",1352,"06:00:00","06:15:00","2019-05-04"
"14918",1353,"13:00:00","13:15:00","2019-05-04"
"14920",1354,"19:00:00","19:15:00","2019-05-04"
"14922",1355,"05:00:00","05:15:00","2019-05-06"
"14924",1356,"06:00:00","06:15:00","2019-05-06"
"14927",1357,"07:00:00","07:15:00","2019-05-06"
"14931",1358,"08:00:00","08:15:00","2019-05-06"
"14934",1359,"13:00:00","13:15:00","2019-05-06"
"14935",1360,"20:00:00","20:15:00","2019-05-06"
"14936",1361,"06:00:00","06:15:00","2019-05-08"
"14937",1362,"07:00:00","07:15:00","2019-05-08"
"14938",1363,"08:00:00","08:15:00","2019-05-08"
"14940",1364,"13:00:00","13:15:00","2019-05-08"
"14942",1365,"19:00:00","19:15:00","2019-05-10"
"14949",1366,"12:00:00","12:15:00","2019-05-12"
"14950",1367,"13:00:00","13:15:00","2019-05-12"
"14952",1368,"08:00:00","08:15:00","2019-05-14"
"14953",1369,"05:00:00","05:15:00","2019-05-16"
"14954",1370,"12:00:00","12:15:00","2019-05-16"
"14955",1371,"13:00:00","13:15:00","2019-05-16"
"14957",1372,"08:00:00","08:15:00","2019-05-18"
"14959",1373,"13:00:00","13:15:00","2019-05-18"
"14961",1374,"05:00:00","05:15:00","2019-05-20"
"14963",1375,"06:00:00","06:15:00","2019-05-20"
"14973",1376,"07:00:00","07:15:00","2019-05-20"
"14979",1377,"12:00:00","12:15:00","2019-05-20"
"14981",1378,"13:00:00","13:15:00","2019-05-20"
"14984",1379,"05:00:00","05:15:00","2019-05-22"
"14985",1380,"06:00:00","06:15:00","2019-05-22"
"14997",1381,"07:00:00","07:15:00","2019-05-22"
"14998",1382,"08:00:00","08:15:00","2019-05-22"
"15000",1383,"13:00:00","13:15:00","2019-05-22"
"15012",1384,"20:00:00","20:15:00","2019-05-26"
"15013",1385,"05:00:00","05:15:00","2019-05-28"
"15040",1386,"19:00:00","19:03:00","2019-05-28"
"15055",1387,"03:00:00","03:15:00","2019-05-29"
"15061",1388,"07:00:00","07:15:00","2019-05-30"
"15062",1389,"20:00:00","20:15:00","2019-05-30"
"15063",1390,"04:00:00","04:15:00","2019-06-01"
"15115",1391,"07:00:00","07:15:00","2019-06-01"
"15118",1392,"19:00:00","19:15:00","2019-06-01"
"15120",1393,"04:00:00","04:15:00","2019-06-03"
"15121",1394,"05:00:00","05:15:00","2019-06-03"
"15123",1395,"06:00:00","06:15:00","2019-06-03"
"15127",1396,"08:00:00","08:15:00","2019-06-03"
"15128",1397,"12:00:00","12:15:00","2019-06-03"
"15134",1398,"01:00:00","01:15:00","2019-06-04"
"15137",1399,"07:00:00","07:15:00","2019-06-05"
"15138",1400,"12:00:00","12:15:00","2019-06-05"
"15139",1401,"13:00:00","13:15:00","2019-06-05"
"15186",1402,"08:00:00","08:15:00","2019-06-13"
"15216",1403,"19:00:00","19:03:00","2019-05-25"
"15224",1404,"08:00:00","08:03:00","2019-05-27"
"15314",1405,"23:00:00","23:15:00","2019-06-08"
"15337",1406,"08:00:00","08:03:00","2019-06-16"
"15348",1407,"01:00:00","01:15:00","2019-06-27"
"15350",1408,"13:00:00","13:15:00","2017-06-07"
"15354",1409,"20:00:00","20:15:00","2017-06-07"
"15356",1410,"21:00:00","21:15:00","2017-06-07"
"15362",1411,"22:00:00","22:15:00","2017-06-07"
"15364",1412,"23:00:00","23:15:00","2017-06-07"
"15380",1413,"04:00:00","04:15:00","2017-06-09"
"15442",1414,"07:00:00","07:03:00","2017-06-11"
"15450",1415,"23:00:00","23:15:00","2017-06-11"
"15452",1416,"01:00:00","01:15:00","2017-06-12"
"15456",1417,"03:00:00","03:15:00","2017-06-12"
"15461",1418,"04:00:00","04:15:00","2017-06-13"
"15525",1419,"07:00:00","07:15:00","2017-06-15"
"15547",1420,"01:00:00","01:15:00","2017-06-16"
"15574",1421,"19:00:00","19:03:00","2017-06-17"
"15580",1422,"05:00:00","05:03:00","2017-06-19"
"15603",1423,"23:00:00","23:03:00","2017-06-21"
"15604",1424,"03:00:00","03:15:00","2017-06-22"
"15611",1425,"03:00:00","03:15:00","2017-07-29"
"15613",1426,"20:00:00","20:15:00","2017-07-30"
"15614",1427,"04:00:00","04:15:00","2017-08-03"
"15615",1428,"05:00:00","05:15:00","2017-08-09"
"15618",1429,"08:00:00","08:15:00","2017-08-15"
"15625",1430,"06:00:00","06:15:00","2017-08-23"
"15626",1431,"19:00:00","19:15:00","2017-08-25"
"15628",1432,"08:00:00","08:15:00","2017-08-27"
"15629",1433,"22:00:00","22:15:00","2017-08-27"
"15630",1434,"05:00:00","05:15:00","2017-08-29"
"15631",1435,"19:00:00","19:15:00","2017-08-29"
"15635",1436,"08:00:00","08:03:00","2020-06-04"
"15646",1437,"20:00:00","20:03:00","2020-06-04"
"15656",1438,"05:00:00","05:05:00","2020-06-06"
"15667",1439,"06:00:00","06:03:00","2020-06-08"
"15676",1440,"07:00:00","07:03:00","2020-06-10"
"15686",1441,"07:00:00","07:03:00","2020-06-14"
"15698",1442,"22:00:00","22:03:00","2020-06-14"
"15699",1443,"06:00:00","06:03:00","2020-06-16"
"15706",1444,"20:00:00","20:03:00","2020-06-16"
"15715",1445,"05:00:00","05:03:00","2020-06-18"
"15728",1446,"21:00:00","21:03:00","2020-06-20"
"15736",1447,"08:00:00","08:03:00","2020-06-24"
"15741",1448,"22:00:00","22:03:00","2020-06-30"
"15743",1449,"21:00:00","21:03:00","2020-06-08"
"15750",1450,"21:00:00","21:15:00","2020-06-08"
"15751",1451,"22:00:00","22:03:00","2020-06-08"
"15754",1452,"05:00:00","05:03:00","2020-06-10"
"15779",1453,"08:00:00","08:03:00","2020-06-12"
"15785",1454,"20:00:00","20:03:00","2020-06-12"
"15790",1455,"06:00:00","06:03:00","2020-06-14"
"15804",1456,"23:00:00","23:03:00","2020-06-14"
"15805",1457,"21:00:00","21:03:00","2020-06-16"
"15812",1458,"06:00:00","06:03:00","2020-06-18"
"15823",1459,"22:00:00","22:03:00","2020-06-18"
"15825",1460,"07:00:00","07:03:00","2020-06-20"
"15840",1461,"22:00:00","22:03:00","2020-06-26"
"15841",1462,"20:00:00","20:03:00","2020-05-22"
"15852",1463,"23:00:00","23:03:00","2020-05-22"
"15854",1464,"07:00:00","07:03:00","2020-05-24"
"15872",1465,"05:00:00","05:03:00","2020-05-26"
"15890",1466,"08:00:00","08:03:00","2020-05-28"
"15908",1467,"03:00:00","03:03:00","2020-05-29"
"15909",1468,"07:00:00","07:03:00","2020-05-30"
"15931",1469,"06:00:00","06:03:00","2020-06-01"
"15957",1470,"19:00:00","19:03:00","2020-06-01"
"15969",1471,"12:00:00","12:03:00","2020-06-03"
"15982",1472,"07:00:00","07:03:00","2020-06-05"
"16001",1473,"23:00:00","23:03:00","2020-06-05"
"16002",1474,"05:00:00","05:05:00","2020-06-09"
"16024",1475,"21:00:00","21:03:00","2020-06-11"
"16033",1476,"01:00:00","01:03:00","2020-06-12"
"16034",1477,"05:00:00","05:03:00","2020-06-13"
"16054",1478,"08:00:00","08:03:00","2020-06-15"
"16072",1479,"20:00:00","20:03:00","2020-06-15"
"16087",1480,"07:00:00","07:03:00","2020-06-17"
"16113",1481,"06:00:00","06:15:00","2016-04-15"
"16119",1482,"07:00:00","07:15:00","2016-04-17"
"16131",1483,"23:00:00","23:15:00","2016-04-17"
"16132",1484,"08:00:00","08:15:00","2016-04-19"
"16134",1485,"12:00:00","12:15:00","2016-04-21"
"16138",1486,"04:00:00","04:15:00","2016-04-25"
"16141",1487,"05:00:00","05:15:00","2016-04-25"
"16142",1488,"03:00:00","03:15:00","2016-04-26"
"16143",1489,"06:00:00","06:15:00","2016-04-27"
"16147",1490,"07:00:00","07:15:00","2016-04-29"
"16155",1491,"12:00:00","12:15:00","2016-05-03"
"16159",1492,"04:00:00","04:15:00","2016-05-05"
"16161",1493,"05:00:00","05:15:00","2016-05-05"
"16164",1494,"06:00:00","06:15:00","2016-05-07"
"16178",1495,"05:00:00","05:15:00","2016-05-17"
"16182",1496,"06:00:00","06:15:00","2016-05-19"
"16187",1497,"07:00:00","07:15:00","2016-05-21"
"16194",1498,"06:00:00","06:03:00","2016-05-23"
"16208",1499,"08:00:00","08:15:00","2016-05-23"
"16216",1500,"19:00:00","19:15:00","2016-05-23"
"16226",1501,"08:00:00","08:03:00","2016-05-25"
"16232",1502,"05:00:00","05:15:00","2016-05-27"
"16250",1503,"04:00:00","04:15:00","2016-05-29"
"16254",1504,"05:00:00","05:15:00","2016-05-29"
"16271",1505,"07:00:00","07:03:00","2016-05-29"
"16284",1506,"19:00:00","19:03:00","2016-05-29"
"16292",1507,"07:00:00","07:03:00","2016-05-31"
"16296",1508,"01:00:00","01:15:00","2016-06-01"
"16298",1509,"03:00:00","03:15:00","2016-06-01"
"16300",1510,"08:00:00","08:15:00","2016-06-04"
"16302",1511,"21:00:00","21:15:00","2016-06-04"
"16304",1512,"04:00:00","04:15:00","2016-06-04"
"16312",1513,"05:00:00","05:15:00","2016-06-04"
"16327",1514,"06:00:00","06:15:00","2016-06-04"
"16339",1515,"07:00:00","07:15:00","2016-06-04"
"16354",1516,"08:00:00","08:03:00","2016-06-04"
"16380",1517,"01:00:00","01:15:00","2016-06-05"
"16382",1518,"03:00:00","03:15:00","2016-06-05"
"16384",1519,"05:00:00","05:15:00","2016-06-06"
"16396",1520,"06:00:00","06:15:00","2016-06-06"
"16402",1521,"08:00:00","08:03:00","2016-06-06"
"16408",1522,"19:00:00","19:03:00","2016-06-06"
"16418",1523,"21:00:00","21:15:00","2016-06-06"
"16419",1524,"01:00:00","01:15:00","2016-06-07"
"16421",1525,"06:00:00","06:03:00","2016-06-08"
"16422",1526,"06:00:00","06:03:00","2016-06-10"
"16442",1527,"04:00:00","04:15:00","2016-06-16"
"16455",1528,"06:00:00","06:15:00","2016-06-16"
"16470",1529,"08:00:00","08:03:00","2016-06-16"
"16478",1530,"19:00:00","19:15:00","2016-06-16"
"16488",1531,"04:00:00","04:15:00","2016-06-18"
"16494",1532,"05:00:00","05:15:00","2016-06-18"
"16526",1533,"07:00:00","07:03:00","2016-06-18"
"16536",1534,"19:00:00","19:15:00","2016-06-18"
"16542",1535,"05:00:00","05:15:00","2016-06-20"
"16547",1536,"19:00:00","19:03:00","2016-06-21"
